from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
2002,PORI1,2,0,236__1__120__TZM__309__309,KPL__1__6235__RAIL__Rail_MTuWThF-XHol
TAIT2,9251,2,0,HVL__0__3608__RAIL__Rail_MTuWThF-XHol,120__0__155__TZM__608__608
7720,7700,2,60,29__1__110__TZM__105__2__105__2,7__1__126__TZM__232__232
7730,7730,2,120,23__1__164__TZM__104__2__104__2,7__1__214__TZM__123__123
WAIK,1501,2,240,KPL__0__6216__RAIL__Rail_MTuWThF-XHol,281__0__107__UZM__808__808
3081,3081,2,120,19__0__161__TZM__130__130,1__1__212__TZM__3__3
2001,PORI1,2,0,220__0__171__TZM__313__313,KPL__1__6317__RAIL__Rail_MTuWThF-XHol
2003,PORI1,2,0,220__1__162__TZM__307__2__307__2,KPL__1__6317__RAIL__Rail_MTuWThF-XHol
2003,PORI1,2,0,220__1__166__TZM__320__320,KPL__1__6317__RAIL__Rail_MTuWThF-XHol
2001,PORI1,2,0,220__0__169__TZM__320__320,KPL__1__6317__RAIL__Rail_MTuWThF-XHol
6720,7720,2,120,7__0__449__TZM__204__2__204__2,17__0__425__TZM__102__1__102__1
1501,WAIK,2,240,280__0__117__UZM__808__808,KPL__1__6223__RAIL__Rail_MTuWThF-XHol
PARA2,1001,2,240,KPL__0__6336__RAIL__Rail_MTuWThF-XHol,261__0__139__UZM__1313__1313
WAIK,1501,2,240,KPL__0__6444__RAIL__Rail_SaSu+Hol,290__0__709__UZM__4106__1__4106__1
7720,7700,2,60,17__1__120__TZM__139__139,7__1__162__TZM__205__3__205__3
1501,WAIK,2,240,280__0__717__UZM__4102__4102,KPL__1__6447__RAIL__Rail_SaSu+Hol
1001,PARA1,2,0,250__0__403__UZM__4705__4705,KPL__1__6419__RAIL__Rail_SaSu+Hol
3000,3000,2,120,1__0__193__TZM__236__236,19__0__163__TZM__130__130
4915,4915,2,0,22__1__230__NBM__31__6__31__6,21__1__224__NBM__47__1__47__1
9001,PETO1,2,0,154__0__401__TZM__407__1__407__1,HVL__1__3813__RAIL__Rail_Sa
6055,6017,2,240,1__1__468__TZM__116__1__116__1,23__0__435__TZM__110__1__110__1
7017,7017,2,120,23__1__402__TZM__108__1__108__1,1__0__405__TZM__2__1__2__1
PORI2,2003,2,0,KPL__0__6472__RAIL__Rail_SaSu+Hol,220__1__460__TZM__302__1__302__1
WATE2,9140,2,0,HVL__0__3612__RAIL__Rail_MTuWThF-XHol,160__0__131__TZM__607__607
1501,WAIK,2,240,290__0__705__UZM__4106__1__4106__1,KPL__1__6435__RAIL__Rail_SaSu+Hol
1501,WAIK,2,240,290__0__405__UZM__4706__1__4706__1,KPL__1__6435__RAIL__Rail_SaSu+Hol
TAIT2,9251,2,0,HVL__0__3860__RAIL__Rail_SaSu+Hol,120__0__741__TZM__407__407
7730,7730,2,120,23__1__148__TZM__111__3__111__3,7__1__202__TZM__147__147
8165,WATE1,2,0,130__1__434__TZM__402__1__402__1,HVL__1__3831__RAIL__Rail_SaSu+Hol
2003,PORI1,2,0,210__1__400__TZM__303__2__303__2,KPL__1__6409__RAIL__Rail_SaSu+Hol
2002,PORI2,2,0,60__0__109__MNM__3031__3031,KPL__0__6230__RAIL__Rail_MTuWThF-XHol
6720,7720,2,120,7__0__733__TZM__115__115,29__0__717__TZM__112__112
PORI2,2001,2,0,KPL__0__6452__RAIL__Rail_SaSu+Hol,220__0__441__TZM__302__1__302__1
2001,PORI1,2,0,220__0__445__TZM__304__1__304__1,KPL__1__6451__RAIL__Rail_SaSu+Hol
2003,PORI1,2,0,220__1__442__TZM__302__1__302__1,KPL__1__6451__RAIL__Rail_SaSu+Hol
3081,3081,2,120,19__0__437__TZM__210__210,1__1__486__TZM__101__2__101__2
6733,6730,2,120,7__0__447__TZM__209__209,23__0__427__TZM__108__1__108__1
PARA2,1000,2,0,KPL__0__6422__RAIL__Rail_SaSu+Hol,260__0__407__UZM__4705__4705
PARE,2600,2,240,KPL__0__6352__RAIL__Rail_MTuWThF-XHol,236__0__143__TZM__316__316
PARE,2600,2,240,KPL__0__6352__RAIL__Rail_MTuWThF-XHol,236__0__143__TZM__316__1__316__1
PARE,2600,2,240,KPL__0__6352__RAIL__Rail_MTuWThF-XHol,236__0__143__TZM__316__2__316__2
PORI2,2002,2,0,KPL__0__6420__RAIL__Rail_SaSu+Hol,230__0__701__TZM__301__301
9001,PETO1,2,0,150__1__422__TZM__409__409,HVL__1__3839__RAIL__Rail_SaSu+Hol
1001,PARA1,2,0,260__1__146__UZM__101__101,KPL__1__6341__RAIL__Rail_MTuWThF-XHol
3081,3081,2,120,60__1__120__MNM__3031__3031,1__1__180__TZM__3__3
8251,TAIT1,2,0,120__1__708__TZM__601__601,HVL__1__3825__RAIL__Rail_SaSu+Hol
8165,WATE1,2,0,150__1__134__TZM__405__2__405__2,HVL__1__3609__RAIL__Rail_MTuWThF-XHol
6733,6730,2,120,7__0__411__TZM__211__211,23__0__409__TZM__108__1__108__1
WATE2,9140,2,0,HVL__0__3824__RAIL__Rail_SaSu+Hol,170__0__417__TZM__603__1__603__1
7730,7730,2,120,23__1__710__TZM__107__107,7__1__716__TZM__106__106
6733,6730,2,120,7__0__471__TZM__209__209,23__0__439__TZM__108__1__108__1
PETO2,9001,2,0,HVL__0__4618__RAIL__Rail_MTuWThF-XHol,150__0__141__TZM__405__2__405__2
PETO2,9001,2,0,MEL__0__5632__RAIL__Rail_MTuWThF-XHol,150__0__141__TZM__405__2__405__2
UPPE,8579,2,240,HVL__0__3634__RAIL__Rail_MTuWThF-XHol,111__0__149__TZM__511__1__511__1
WATE2,9140,2,0,HVL__0__3868__RAIL__Rail_SaSu+Hol,170__0__463__TZM__601__1__601__1
8165,WATE1,2,0,130__1__454__TZM__420__420,HVL__1__3841__RAIL__Rail_SaSu+Hol
1501,WAIK,2,240,290__0__113__UZM__706__1__706__1,KPL__1__6333__RAIL__Rail_MTuWThF-XHol
6055,6017,2,240,1__1__160__TZM__229__229,23__0__131__TZM__106__1__106__1
7036,7036,2,120,28__1__108__NBM__48__1__48__1,30x__1__114__NBM__200__5__200__5
PORI2,2003,2,0,KPL__0__6356__RAIL__Rail_MTuWThF-XHol,220__1__200__TZM__313__313
WATE2,9165,2,0,HVL__0__3608__RAIL__Rail_MTuWThF-XHol,150__0__127__TZM__405__2__405__2
8580,UPPE,2,240,111__0__403__TZM__503__1__503__1,HVL__1__3811__RAIL__Rail_SaSu+Hol
PORI2,2002,2,0,KPL__0__6424__RAIL__Rail_SaSu+Hol,230__0__703__TZM__301__301
8580,UPPE,2,240,110__1__410__TZM__502__1__502__1,HVL__1__3819__RAIL__Rail_SaSu+Hol
7017,7017,2,120,23__1__458__TZM__105__1__105__1,1__0__497__TZM__1__1__1__1
7017,7017,2,120,23__1__108__TZM__104__2__104__2,1__0__127__TZM__128__128
PORI2,2003,2,0,KPL__0__6214__RAIL__Rail_MTuWThF-XHol,220__1__102__TZM__308__1__308__1
8251,TAIT1,2,0,120__1__108__TZM__411__1__411__1,HVL__1__2609__RAIL__Rail_MTuWThF-XHol
PORI2,2001,2,0,KPL__0__6226__RAIL__Rail_MTuWThF-XHol,220__0__121__TZM__313__313
WATE2,9165,2,0,HVL__0__3846__RAIL__Rail_SaSu+Hol,130__0__455__TZM__420__420
6224,6224,2,240,2__1__414__NBM__18__5__18__5,12__0__401__NBM__11__4__11__4
PORI1,2002,2,0,KPL__1__6419__RAIL__Rail_SaSu+Hol,60__1__412__MNM__2101__2101
3000,3000,2,120,1__0__423__TZM__2__1__2__1,60__0__415__MNM__2021__2021
7083,7083,2,120,18e__1__722__NBM__39__2__39__2,2__0__777__NBM__1__8__1__8
PORI2,2003,2,0,KPL__0__6436__RAIL__Rail_SaSu+Hol,226__0__423__TZM__308__308
WATE2,9140,2,0,HVL__0__3606__RAIL__Rail_MTuWThF-XHol,160__0__127__TZM__606__606
3081,3081,2,120,19e__0__121__TZM__239__239,1__1__246__TZM__3__3
1001,PARA1,2,0,261__1__402__UZM__4703__4703,KPL__1__6419__RAIL__Rail_SaSu+Hol
7730,7730,2,120,23__1__728__TZM__114__114,7__1__734__TZM__106__106
PORI2,2003,2,0,KPL__0__6448__RAIL__Rail_SaSu+Hol,226__0__435__TZM__307__1__307__1
9001,PETO1,2,0,150__1__148__TZM__403__3__403__3,HVL__1__3633__RAIL__Rail_MTuWThF-XHol
8165,WATE1,2,0,130__1__132__TZM__429__429,HVL__1__2631__RAIL__Rail_MTuWThF-XHol
7083,7083,2,120,18__1__200__NBM__86__86,2__0__281__NBM__32__6__32__6
7083,7083,2,120,18__1__200__NBM__86__1__86__1,2__0__281__NBM__32__6__32__6
WATE2,9140,2,0,HVL__0__3864__RAIL__Rail_SaSu+Hol,170__0__459__TZM__605__1__605__1
PARA2,1000,2,0,KPL__0__6420__RAIL__Rail_SaSu+Hol,250__0__705__UZM__4104__4104
WAIK,1501,2,240,KPL__0__6454__RAIL__Rail_SaSu+Hol,281__0__721__UZM__4102__4102
6055,6017,2,240,1__1__142__TZM__131__131,23__0__125__TZM__111__3__111__3
6055,6017,2,240,1__1__140__TZM__153__153,23__0__125__TZM__111__3__111__3
8140,WATE1,2,0,170__0__129__TZM__615__615,HVL__1__2629__RAIL__Rail_MTuWThF-XHol
8140,WATE1,2,0,160__1__102__TZM__603__2__603__2,HVL__1__2607__RAIL__Rail_MTuWThF-XHol
6720,7720,2,120,7__0__481__TZM__104__1__104__1,17__0__453__TZM__102__1__102__1
6733,6730,2,120,7__0__181__TZM__101__3__101__3,23__0__151__TZM__111__3__111__3
PORI2,2001,2,0,KPL__0__6424__RAIL__Rail_SaSu+Hol,210__0__703__TZM__306__306
PETO2,9001,2,0,HVL__0__4614__RAIL__Rail_MTuWThF-XHol,154__0__139__TZM__430__430
PETO2,9001,2,0,MEL__0__5628__RAIL__Rail_MTuWThF-XHol,154__0__139__TZM__430__430
2002,PORI1,2,0,230__1__432__TZM__303__2__303__2,KPL__1__6467__RAIL__Rail_SaSu+Hol
PARA2,1001,2,240,KPL__0__6342__RAIL__Rail_MTuWThF-XHol,262__0__145__UZM__611__1__611__1
6720,7720,2,120,7__0__731__TZM__106__106,17__0__715__TZM__112__112
3081,3081,2,120,60__1__164__MNM__3042__3042,1__1__286__TZM__153__153
TAIT2,9251,2,0,HVL__0__4622__RAIL__Rail_MTuWThF-XHol,120__0__191__TZM__419__1__419__1
TAIT2,9251,2,0,HVL__0__4622__RAIL__Rail_MTuWThF-XHol,120__0__191__TZM__419__2__419__2
TAIT2,9251,2,0,HVL__0__3636__RAIL__Rail_MTuWThF-XHol,120__0__191__TZM__419__1__419__1
TAIT2,9251,2,0,HVL__0__3636__RAIL__Rail_MTuWThF-XHol,120__0__191__TZM__419__2__419__2
6081,6081,2,120,2__1__754__NBM__29__3__29__3,18e__0__717__NBM__2__7__2__7
PORI2,2001,2,0,KPL__0__6450__RAIL__Rail_SaSu+Hol,226__0__439__TZM__308__308
PORI2,2001,2,0,KPL__0__6346__RAIL__Rail_MTuWThF-XHol,220__0__197__TZM__307__2__307__2
PETO2,9001,2,0,HVL__0__3606__RAIL__Rail_MTuWThF-XHol,150__0__127__TZM__405__2__405__2
TAIT2,9251,2,0,HVL__0__4618__RAIL__Rail_MTuWThF-XHol,120__0__185__TZM__411__1__411__1
3081,3081,2,120,60__1__130__MNM__3202__3202,1__1__200__TZM__119__1__119__1
3000,3000,2,120,1__0__443__TZM__2__1__2__1,19__0__421__TZM__210__210
1001,PARA1,2,0,261__1__720__UZM__4105__4105,KPL__1__6455__RAIL__Rail_SaSu+Hol
PORI2,2001,2,0,KPL__0__8200__RAIL__Rail_MTuWThF-XHol,226__0__107__TZM__309__309
PORI2,2001,2,0,KPL__0__6218__RAIL__Rail_MTuWThF-XHol,226__0__107__TZM__309__309
1001,PARA1,2,0,250__0__141__UZM__205__1__205__1,KPL__1__6337__RAIL__Rail_MTuWThF-XHol
9001,PETO1,2,0,150__1__108__TZM__404__2__404__2,HVL__1__4611__RAIL__Rail_MTuWThF-XHol
6733,6730,2,120,7__0__701__TZM__101__1__101__1,23__0__701__TZM__107__107
1501,WAIK,2,240,281__0__129__UZM__3433__3433,KPL__1__6343__RAIL__Rail_MTuWThF-XHol
PETO2,9001,2,0,HVL__0__3862__RAIL__Rail_SaSu+Hol,150__0__439__TZM__403__1__403__1
6081,6081,2,120,2__1__212__NBM__111__5__111__5,18e__0__113__NBM__126__2__126__2
WAIK,1501,2,240,KPL__0__6466__RAIL__Rail_SaSu+Hol,280__0__429__UZM__4702__4702
7083,7083,2,120,18e__1__137__NBM__118__3__118__3,2__0__271__NBM__120__3__120__3
UPPE,8579,2,240,HVL__0__3626__RAIL__Rail_MTuWThF-XHol,110__0__171__TZM__501__2__501__2
UPPE,8579,2,240,HVL__0__3624__RAIL__Rail_MTuWThF-XHol,110__0__171__TZM__501__2__501__2
7017,7017,2,120,23__1__424__TZM__105__1__105__1,1__0__449__TZM__206__1__206__1
8140,WATE1,2,0,170__0__155__TZM__613__613,HVL__1__3625__RAIL__Rail_MTuWThF-XHol
6055,6017,2,240,1__1__772__TZM__104__104,23__0__735__TZM__107__107
UPPE,8579,2,240,HVL__0__3846__RAIL__Rail_SaSu+Hol,110__0__453__TZM__511__511
7017,7017,2,120,29__0__711__TZM__105__105,1__0__753__TZM__202__202
8165,WATE1,2,0,130__1__720__TZM__404__404,HVL__1__3833__RAIL__Rail_SaSu+Hol
6055,6017,2,240,1__1__468__TZM__116__1__116__1,29__1__434__TZM__103__1__103__1
PORI1,2002,2,0,KPL__1__6235__RAIL__Rail_MTuWThF-XHol,60__1__122__MNM__3132__3132
PORI2,2003,2,0,KPL__0__8224__RAIL__Rail_MTuWThF-XHol,226__0__149__TZM__304__2__304__2
3081,3081,2,120,19__0__717__TZM__205__205,1__1__740__TZM__202__202
PORI2,2002,2,0,KPL__0__6314__RAIL__Rail_MTuWThF-XHol,230__0__121__TZM__308__1__308__1
8140,WATE1,2,0,160__1__156__TZM__601__2__601__2,HVL__1__3633__RAIL__Rail_MTuWThF-XHol
PARA2,1000,2,0,KPL__0__6338__RAIL__Rail_MTuWThF-XHol,250__0__145__UZM__205__1__205__1
WATE2,9140,2,0,HVL__0__3840__RAIL__Rail_SaSu+Hol,160__0__429__TZM__605__1__605__1
8140,WATE1,2,0,160__1__164__TZM__613__613,HVL__1__3643__RAIL__Rail_MTuWThF-XHol
8165,WATE1,2,0,130__1__110__TZM__403__3__403__3,HVL__1__4611__RAIL__Rail_MTuWThF-XHol
UPPE,8579,2,240,HVL__0__2614__RAIL__Rail_MTuWThF-XHol,112__0__105__TZM__511__1__511__1
WAIK,1501,2,240,KPL__0__6456__RAIL__Rail_SaSu+Hol,280__0__723__UZM__4102__4102
6720,7720,2,120,7__0__437__TZM__104__1__104__1,17__0__419__TZM__102__1__102__1
TAIT2,9297,2,0,HVL__0__4622__RAIL__Rail_MTuWThF-XHol,121__0__137__TZM__421__421
TAIT2,9297,2,0,HVL__0__3636__RAIL__Rail_MTuWThF-XHol,121__0__137__TZM__421__421
7083,7083,2,120,18__1__714__NBM__20__3__20__3,2__0__757__NBM__21__3__21__3
7017,7017,2,120,29__0__107__TZM__109__2__109__2,1__0__127__TZM__128__128
6055,6017,2,240,1__1__408__TZM__209__209,29__1__404__TZM__103__1__103__1
7017,7017,2,120,23__1__744__TZM__107__107,1__0__805__TZM__2__2
UPPE,8579,2,240,HVL__0__2636__RAIL__Rail_MTuWThF-XHol,110__0__131__TZM__509__1__509__1
2001,PORI1,2,0,220__0__109__TZM__303__3__303__3,KPL__1__6211__RAIL__Rail_MTuWThF-XHol
2001,PORI1,2,0,220__0__109__TZM__303__4__303__4,KPL__1__6211__RAIL__Rail_MTuWThF-XHol
2003,PORI1,2,0,220__1__106__TZM__307__2__307__2,KPL__1__6211__RAIL__Rail_MTuWThF-XHol
2001,PORI1,2,0,220__0__107__TZM__308__1__308__1,KPL__1__6211__RAIL__Rail_MTuWThF-XHol
6081,6081,2,120,2__1__128__NBM__111__5__111__5,18e__0__109__NBM__43__3__43__3
6081,6081,2,120,2__1__126__NBM__10__5__10__5,18e__0__109__NBM__43__3__43__3
PORI2,2002,2,0,KPL__0__6344__RAIL__Rail_MTuWThF-XHol,230__0__145__TZM__302__2__302__2
PORI2,2002,2,0,KPL__0__6344__RAIL__Rail_MTuWThF-XHol,230__0__145__TZM__302__4__302__4
PORI2,2002,2,0,KPL__0__6428__RAIL__Rail_SaSu+Hol,230__0__409__TZM__303__2__303__2
3000,3000,2,120,1__0__219__TZM__138__138,19e__0__121__TZM__239__239
3000,3000,2,120,1__0__221__TZM__3__3,19e__0__121__TZM__239__239
6733,6730,2,120,7__0__463__TZM__209__209,23__0__435__TZM__110__1__110__1
2003,PORI1,2,0,210__1__132__TZM__306__2__306__2,KPL__1__6331__RAIL__Rail_MTuWThF-XHol
PARE,2600,2,240,KPL__0__6356__RAIL__Rail_MTuWThF-XHol,236__0__145__TZM__316__316
TAIT2,9251,2,0,HVL__0__2632__RAIL__Rail_MTuWThF-XHol,120__0__135__TZM__608__608
UPPE,8579,2,240,HVL__0__3610__RAIL__Rail_MTuWThF-XHol,110__0__151__TZM__509__1__509__1
3081,3081,2,120,19e__0__109__TZM__226__226,1__1__128__TZM__229__229
2002,PORI2,2,0,60__0__413__MNM__2101__2101,KPL__0__6430__RAIL__Rail_SaSu+Hol
WATE2,9165,2,0,HVL__0__3608__RAIL__Rail_MTuWThF-XHol,130__0__145__TZM__429__429
8165,WATE1,2,0,130__1__408__TZM__405__1__405__1,HVL__1__3817__RAIL__Rail_SaSu+Hol
PARA2,1000,2,0,KPL__0__6460__RAIL__Rail_SaSu+Hol,260__0__425__UZM__4704__4704
WATE2,9165,2,0,HVL__0__3846__RAIL__Rail_SaSu+Hol,150__0__427__TZM__418__418
8580,UPPE,2,240,110__1__440__TZM__513__513,HVL__1__3835__RAIL__Rail_SaSu+Hol
7720,7700,2,60,17__1__442__TZM__102__1__102__1,7__1__488__TZM__104__1__104__1
2001,PORI1,2,0,220__0__105__TZM__303__3__303__3,KPL__1__8267__RAIL__Rail_MTuWThF-XHol
2001,PORI1,2,0,220__0__105__TZM__303__4__303__4,KPL__1__8267__RAIL__Rail_MTuWThF-XHol
3000,3000,2,120,1__0__405__TZM__2__1__2__1,60__0__405__MNM__2101__2101
6733,6730,2,120,7__0__491__TZM__204__2__204__2,23__0__451__TZM__110__1__110__1
9001,PETO1,2,0,150__1__136__TZM__431__431,HVL__1__3613__RAIL__Rail_MTuWThF-XHol
7730,7730,2,120,23__1__120__TZM__104__2__104__2,7__1__152__TZM__242__242
8251,TAIT1,2,0,120__1__104__TZM__419__1__419__1,HVL__1__2605__RAIL__Rail_MTuWThF-XHol
8251,TAIT1,2,0,120__1__104__TZM__419__2__419__2,HVL__1__2605__RAIL__Rail_MTuWThF-XHol
FEAT,1810,2,0,WRL__0__1614__RAIL__Rail_SaSu+Hol-Xmas_(WRL),200__1__702__TZM__1002__1002
7720,7700,2,60,29__1__144__TZM__139__139,7__1__202__TZM__147__147
3000,3000,2,120,1__0__501__TZM__211__211,60__0__453__MNM__2042__2042
6720,7720,2,120,7__0__107__TZM__113__2__113__2,29__0__107__TZM__109__2__109__2
8580,UPPE,2,240,110__1__748__TZM__503__503,HVL__1__3863__RAIL__Rail_SaSu+Hol
UPPE,8579,2,240,HVL__0__3636__RAIL__Rail_MTuWThF-XHol,110__0__187__TZM__531__531
7730,7730,2,120,23__1__428__TZM__110__1__110__1,7__1__452__TZM__204__2__204__2
1501,WAIK,2,240,280__0__405__UZM__4702__4702,KPL__1__6423__RAIL__Rail_SaSu+Hol
2002,PORI1,2,0,236__1__104__TZM__307__2__307__2,KPL__1__7203__RAIL__Rail_MTuWThF-XHol
1501,WAIK,2,240,280__0__413__UZM__4702__4702,KPL__1__6439__RAIL__Rail_SaSu+Hol
3081,3081,2,120,60__1__410__MNM__2111__2111,1__1__422__TZM__207__1__207__1
6733,6730,2,120,7__0__141__TZM__135__135,23__0__131__TZM__106__1__106__1
PORI1,2002,2,0,KPL__1__6443__RAIL__Rail_SaSu+Hol,60__1__436__MNM__2041__2041
2003,PORI1,2,0,210__1__130__TZM__316__316,KPL__1__6327__RAIL__Rail_MTuWThF-XHol
2003,PORI1,2,0,210__1__130__TZM__316__1__316__1,KPL__1__6327__RAIL__Rail_MTuWThF-XHol
2003,PORI1,2,0,210__1__130__TZM__316__2__316__2,KPL__1__6327__RAIL__Rail_MTuWThF-XHol
3081,3081,2,120,60__1__724__MNM__1042__1042,1__1__792__TZM__111__1__111__1
PORI1,2002,2,0,KPL__1__6327__RAIL__Rail_MTuWThF-XHol,60__1__152__MNM__3112__3112
PORI1,2002,2,0,KPL__1__6325__RAIL__Rail_MTuWThF-XHol,60__1__152__MNM__3112__3112
7720,7700,2,60,17__1__416__TZM__102__1__102__1,7__1__438__TZM__211__211
7026,7224,2,120,12__1__412__NBM__35__4__35__4,2__0__431__NBM__25__4__25__4
PORI2,2002,2,0,KPL__0__6336__RAIL__Rail_MTuWThF-XHol,236__0__133__TZM__301__2__301__2
PORI2,2002,2,0,KPL__0__6336__RAIL__Rail_MTuWThF-XHol,236__0__133__TZM__301__3__301__3
TAIT2,9251,2,0,HVL__0__3830__RAIL__Rail_SaSu+Hol,120__0__711__TZM__602__602
1001,PARA1,2,0,260__1__120__UZM__403__2__403__2,KPL__1__6233__RAIL__Rail_MTuWThF-XHol
3081,3081,2,120,60__1__162__MNM__3042__3042,1__1__264__TZM__119__1__119__1
8140,WATE1,2,0,170__0__117__TZM__602__2__602__2,HVL__1__2617__RAIL__Rail_MTuWThF-XHol
8140,WATE1,2,0,170__0__119__TZM__611__611,HVL__1__2617__RAIL__Rail_MTuWThF-XHol
4915,4915,2,0,22__1__724__NBM__4__5__4__5,21__1__724__NBM__206__5__206__5
3081,3081,2,120,19e__0__119__TZM__235__235,1__1__238__TZM__2__2__2__2
3000,3000,2,120,1__0__111__TZM__121__121,19e__0__113__TZM__123__123
PARA2,1000,2,0,KPL__0__6432__RAIL__Rail_SaSu+Hol,250__0__411__UZM__4705__4705
6720,7720,2,120,7__0__463__TZM__209__209,29__0__435__TZM__114__1__114__1
PARA2,1000,2,0,KPL__0__6448__RAIL__Rail_SaSu+Hol,250__0__419__UZM__4705__4705
2002,PORI2,2,0,60__0__119__MNM__3202__3202,KPL__0__6240__RAIL__Rail_MTuWThF-XHol
1001,PARA1,2,0,260__1__112__UZM__1032__1032,KPL__1__6221__RAIL__Rail_MTuWThF-XHol
PORI2,2003,2,0,KPL__0__6350__RAIL__Rail_MTuWThF-XHol,220__1__194__TZM__307__2__307__2
TAIT2,9297,2,0,HVL__0__2620__RAIL__Rail_MTuWThF-XHol,121__0__101__TZM__401__2__401__2
9001,PETO1,2,0,150__1__100__TZM__404__2__404__2,MEL__1__5601__RAIL__Rail_MTuWThF-XHol
2002,PORI2,2,0,60__0__445__MNM__2032__2032,KPL__0__6462__RAIL__Rail_SaSu+Hol
6036,6036,2,60,2__1__204__NBM__113__4__113__4,28__0__103__NBM__48__1__48__1
6224,6224,2,240,2__1__748__NBM__1__8__1__8,12__0__711__NBM__202__5__202__5
PORI2,2001,2,0,KPL__0__6436__RAIL__Rail_SaSu+Hol,210__0__411__TZM__305__1__305__1
8165,WATE1,2,0,130__1__482__TZM__402__1__402__1,HVL__1__3863__RAIL__Rail_SaSu+Hol
3081,3081,2,120,60__1__104__MNM__3111__3111,1__1__148__TZM__3__3
6081,6081,2,120,2__1__804__NBM__38__3__38__3,18__0__731__NBM__6__3__6__3
6055,6017,2,240,1__1__412__TZM__111__2__111__2,29__1__406__TZM__114__1__114__1
6733,6730,2,120,7__0__127__TZM__242__242,23__0__125__TZM__111__3__111__3
1001,PARA1,2,0,260__1__708__UZM__4103__4103,KPL__1__6431__RAIL__Rail_SaSu+Hol
PORI2,2001,2,0,KPL__0__6452__RAIL__Rail_SaSu+Hol,210__0__419__TZM__305__1__305__1
3000,3000,2,120,1__0__455__TZM__101__2__101__2,60__0__431__MNM__2052__2052
6224,6224,2,240,2__1__260__NBM__13__6__13__6,12__0__165__NBM__7__5__7__5
WATE2,9165,2,0,HVL__0__4614__RAIL__Rail_MTuWThF-XHol,130__0__171__TZM__429__429
WATE2,9165,2,0,HVL__0__3628__RAIL__Rail_MTuWThF-XHol,130__0__171__TZM__429__429
6081,6081,2,120,2__1__794__NBM__40__2__40__2,18e__0__727__NBM__41__2__41__2
PORI2,2003,2,0,KPL__0__6446__RAIL__Rail_SaSu+Hol,220__1__434__TZM__301__1__301__1
2002,PORI1,2,0,230__1__138__TZM__308__1__308__1,KPL__1__6333__RAIL__Rail_MTuWThF-XHol
6720,7720,2,120,7__0__713__TZM__106__106,29__0__707__TZM__105__105
8140,WATE1,2,0,160__1__450__TZM__601__1__601__1,HVL__1__3859__RAIL__Rail_SaSu+Hol
9001,PETO1,2,0,154__0__403__TZM__407__1__407__1,HVL__1__3817__RAIL__Rail_SaSu+Hol
PARA2,1001,2,240,KPL__0__6428__RAIL__Rail_SaSu+Hol,262__0__709__UZM__4101__4101
7083,7083,2,120,18e__1__104__NBM__57__1__57__1,2__0__279__NBM__40__4__40__4
TAIT2,9251,2,0,HVL__0__2644__RAIL__Rail_MTuWThF-XHol,120__0__151__TZM__611__611
8165,WATE1,2,0,150__1__104__TZM__412__1__412__1,HVL__1__2609__RAIL__Rail_MTuWThF-XHol
7026,7224,2,120,12__1__122__NBM__44__2__44__2,2__0__165__NBM__119__3__119__3
7026,7224,2,120,12__1__122__NBM__44__3__44__3,2__0__165__NBM__119__3__119__3
PORI2,2002,2,0,KPL__0__6460__RAIL__Rail_SaSu+Hol,236__0__421__TZM__306__1__306__1
PORI2,2001,2,0,KPL__0__6464__RAIL__Rail_SaSu+Hol,226__0__453__TZM__308__308
PARA2,1001,2,240,KPL__0__6328__RAIL__Rail_MTuWThF-XHol,262__0__131__UZM__3535__3535
1501,WAIK,2,240,290__0__407__UZM__4706__1__4706__1,KPL__1__6443__RAIL__Rail_SaSu+Hol
1501,WAIK,2,240,290__0__707__UZM__4106__1__4106__1,KPL__1__6443__RAIL__Rail_SaSu+Hol
7720,7700,2,60,17__1__426__TZM__102__1__102__1,7__1__458__TZM__209__209
6720,7720,2,120,7__0__131__TZM__205__3__205__3,29__0__115__TZM__103__2__103__2
6720,7720,2,120,7__0__129__TZM__203__2__203__2,29__0__115__TZM__103__2__103__2
1501,WAIK,2,240,281__0__707__UZM__4102__4102,KPL__1__6429__RAIL__Rail_SaSu+Hol
8251,TAIT1,2,0,120__1__144__TZM__407__2__407__2,HVL__1__2637__RAIL__Rail_MTuWThF-XHol
PARA2,1000,2,0,KPL__0__6326__RAIL__Rail_MTuWThF-XHol,260__0__131__UZM__3101__2__3101__2
WAIK,1501,2,240,KPL__0__6238__RAIL__Rail_MTuWThF-XHol,281__0__115__UZM__808__808
2003,PORI1,2,0,226__0__131__TZM__309__309,KPL__1__6309__RAIL__Rail_MTuWThF-XHol
PORI2,2001,2,0,KPL__0__6426__RAIL__Rail_SaSu+Hol,226__0__415__TZM__308__308
7720,7700,2,60,29__1__118__TZM__109__2__109__2,7__1__144__TZM__242__242
7017,7017,2,120,23__1__722__TZM__107__107,1__0__755__TZM__204__204
PETO2,9001,2,0,HVL__0__4614__RAIL__Rail_MTuWThF-XHol,150__0__139__TZM__403__3__403__3
PETO2,9001,2,0,MEL__0__5628__RAIL__Rail_MTuWThF-XHol,150__0__139__TZM__403__3__403__3
UPPE,8579,2,240,HVL__0__3838__RAIL__Rail_SaSu+Hol,110__0__719__TZM__504__504
5915,5915,2,0,21__0__721__NBM__206__5__206__5,22__0__721__NBM__41__2__41__2
